Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Albania,ALB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,48.99,48.67,50.39,53.84,49.57,51.88,53.23,52.12,54.89,58.48,58.38,61.97,61.1,70.64,75.19,82.74,87.45,93.86,93.67,95.94,99.91,104.15,105.84,106.2,107.76
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.92548596657615,2.8159410758197,2.1031528051092,1.76789579262462,1.28264133419298,4.10877595525929,5.28543275433979,3.10482707446756,3.17270817814522,4.75017450889019,3.25976769159645,3.65485134325294,6.10897966213633,9.6820708554375,11.1706432450789,9.13813124439238,8.13533613546751,7.45135495532692,9.81628458243044,8.69303872198522,8.69053394301893,8.80509197849022,7.85544826704409,7.9463556997158,7.79792048386519
Albania,ALB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,2.988651627069,1.7207253450672,1.16927644792172,2.15548929178211,1.85161317101105,1.44835925490073,2.00964296137502,1.02973846823218,2.62772601236456,8.62320052650774,13.6870930880734,7.45160846335455,21.7778133829324,11.5960780358903,17.9566359019427,21.1844242109543,26.5886649344812,30.9941380486986,1.56752332146237,8.80663865038583,11.1750623184928,0.824033210157602,1.66266621721824,0.602741338715028
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,55.1910052081435,53.7051478767794,52.2439115059386,45.0944505585079,50.9291093379713,62.8583436360347,58.7061642307646,61.1341714474726,62.1247730289143,65.7014218464212,71.2786009597481,70.7300124352536,71.9381290438053,76.6845181652822,71.3243305469238,69.8666612628678,67.474301732347,65.4049791981269,63.6108236711147,62.4143160110881,59.6951285987184,55.9256678771781,55.3214030214594,58.0655601049354,51.8097384415762
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.1947759790559,29.7604483251847,30.9063113798645,22.5783540098039,28.150113118469,42.0697177213416,36.6893054432186,35.5045367079002,38.2488294222687,40.0532239019033,47.2051950916585,48.8106865549172,47.0681648423813,47.9733430015871,35.3716518568122,38.4445473501205,38.7881186400386,36.8905478100074,33.2098978857357,30.4876572080909,23.1717780134205,20.8724852102256,22.6322322911166,25.8611812587344,22.7144125423167
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79999478984085,4.09999846994822,1.09999993930808,5.10000360904218,3.20000155370606,3.80000000161118,2.99999999913767,5.59999999613019,7.20000000140945,4.29999999976991,5.89999999730549,1.70000000574349,3.39999999653251,2.39999999937741,1.59999999900511,3.60000000078881,2.89999999818835,3.40000000293431,2.8,3.79999999836768,3.70000000138755,3.20000000173945,1.29999999827666,1.20000000102394,0.999999998155587
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,33.02,43.26,30.82,36.34,39.35,30.95,36.67,37.64,49,54.54,55.85,59.16,51.52,52.87,72.36,74.96,83.53,88.72,98.82,94.93,101.74,103.33,104.4,115.36,121.01
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.39438994406772E-06,0.575183341190148,0.539669753188526,1.25882531840803,0.599498299671608,0.511220957154505,2.03326638572969,1.87623911755023,0.939901028104324,1.036824405961,1.12017444162797,1.57313747491666,1.24964661179207,1.54303873355704,2.00197554194563,1.42696330990155,1.28553431744712,0.717693030215452,0.806601359342118,0.702589360753142,-0.324012189691575,1.0236960784906,0.723259983317181,0.838208408974565,0.804144058246544
Algeria,DZA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,95.2155009809702,92.9136262805971,97.1926995507234,97.0055149898064,97.1411466547161,98.0870247131707,97.6220771184034,96.8525631108902,98.0418496791982,98.1581027723641,98.3968237779365,98.053114107359,98.3784356732768,98.1397675706731,98.33852819805,98.3108761995675,98.3333229077681,98.4004104735679,98.3397689163232,97.228399822397,95.839787593179,95.3110605757096,96.1115601990579,..,..
